날짜,고객사 ID,고객사명,고객사 그룹,제휴점 ID,제휴점명,제휴점 그룹,제휴점 유형,정산단위,수수료율,혼자결제,함께결제,정상거래,취소거래,관리자입력,거래 통계 합계,주문 수,고유 사용자 수,판매가격,식대/복지 포인트,포인트 단위,대장포인트,대장쿠폰,간편결제,포인트 사용 합계,고객사 청구 금액,제휴점 정산 금액,제휴점 수수료 금액,거래액,배송비,고객사 시/도,고객사 시/군/구,고객사 동/면,제휴점 시/도,제휴점 시/군/구,제휴점 동/면
2020-01-01,8AEABFF9-EDD1-E1AC-F838-52ABA5C33AAB,법무법인 율촌,율촌,,,,POS(KFC),,,119,71,190,0,0,190,148,137,1539000,1538900,원,100,0,0,1539000,1538900,1488169,50831,1539000,0,서울특별시,강남구,삼성동,,,
2020-01-01,1B5D5296-698F-B3AF-B464-6D930AC5BD58,라이엇게임즈,미설정(기본그룹),,,,방문 제휴식당,,,134,187,321,0,0,321,201,67,2971250,2971250,원,0,0,0,2971250,2971250,2906260,64990,2971250,0,서울특별시,강남구,삼성동,,,
2020-01-01,AF394E70-B719-9080-E4A0-894B55E1A512,인스터,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,14,24,38,0,0,38,22,23,386000,386000,원,0,0,0,386000,386000,374420,11580,386000,0,서울특별시,강남구,논현동,,,
2020-01-01,74F37CCF-22B4-E7A3-49B5-8B4299C963EE,일진글로벌,일진글로벌,,,,방문/전화배달 제휴식당,,,107,596,703,0,0,703,231,256,5453000,5452500,원,500,0,0,5453000,5452500,5453000,0,5453000,0,서울특별시,강남구,삼성동,,,
2020-01-01,CA36DB82-AC8E-79B2-A76E-5C44E6D24EF7,가온미디어,가온미디어,,,,방문/전화배달 제휴식당,,,52,943,995,0,0,995,253,298,5264000,5264000,원,0,0,0,5264000,6228500,6228500,0,6228500,0,경기도,성남시 분당구,야탑동,,,
2020-01-01,5C1B5500-F8ED-4B45-8604-AD3922776A81,군인공제회,미설정(기본그룹),,,,방문 제휴식당,,,309,4,313,0,0,313,311,90,2767000,2767000,원,0,0,0,2767000,2767000,2746710,20290,2767000,0,서울특별시,강남구,도곡동,,,
2020-01-01,97BAFAC9-F970-4D05-A53B-3DB1074849F3,테이크파이브스튜디오스,미설정(기본그룹),,,,POS(touchb),,,1,71,72,0,0,72,20,26,493300,493300,원,0,0,0,493300,493300,485895,7405,493300,0,경기도,성남시 분당구,삼평동,,,
2020-01-01,A5C29675-467F-4310-BB87-3A8755F5788C,한국수출입은행,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,17,27,44,0,0,44,24,35,409500,409500,원,0,0,0,409500,409500,401669,7831,409500,0,서울특별시,영등포구,여의도동,,,
2020-01-01,301251F9-9007-499A-B96F-74B6DDB726DF,사단법인 보험연수원,미설정(기본그룹),,,,방문 제휴식당,,,93,0,93,0,0,93,93,22,868200,868200,원,0,0,0,868200,868200,850836,17364,868200,0,서울특별시,성북구,보문동1가,,,
2020-01-01,367F55D2-940F-5A5B-1075-BC8A71EB70F7,한국타이어그룹_Technoplex,미설정(기본그룹),,,,방문 제휴식당,,,8013,5752,13746,19,0,13765,9775,769,89678610,88337790,원,1340820,0,0,89678610,88306685,87689394,1958111,89647505,0,서울특별시,강남구,역삼동,,,
2020-01-01,808238BE-25F8-4BA6-B1FE-F066BFC2EF77,엔드림,엔드림,,,,POS(touchb),,,24,277,301,0,0,301,103,111,2127000,2127000,원,0,0,0,2127000,2127000,2095038,31962,2127000,0,서울특별시,송파구,가락동,,,
2020-01-01,57014FF0-647F-42A9-8542-D9F58076A95C,이글루코퍼레이션,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,53,130,183,0,0,183,88,76,1356500,1356500,원,0,0,0,1356500,1356500,1315805,40695,1356500,0,서울특별시,송파구,문정동,,,
2020-01-01,383503D1-874D-4712-AAE8-56E947AE5459,(주)대림,대림,,,,방문 제휴식당,,,257,1215,1472,0,0,1472,572,300,17569900,17569900,원,0,0,0,17569900,17569900,17569900,0,17569900,0,서울특별시,종로구,평동,,,
2020-01-01,D4699F6D-7834-41D6-8B61-6F0866B151B5,후오비코리아,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,1,20,21,0,0,21,11,8,195000,195000,원,0,0,0,195000,195000,189150,5850,195000,0,서울특별시,강남구,역삼동,,,
2020-01-01,1E5244FB-0CF4-4FF1-8624-0974E7486D44,모트렉스(x),미설정(기본그룹),,,,방문 제휴식당,,,72,0,72,0,0,72,72,34,501600,501600,원,0,0,0,501600,501600,493089,8511,501600,0,경기도,성남시 분당구,수내동,,,
2020-01-01,E7C13AD0-8C4B-3472-76D9-19E2CD8CA1A4,진에어본사_마곡,진에어,,,,방문/전화배달 제휴식당,,,15,0,14,1,0,15,15,13,77000,14,장,0,0,0,14,77000,77000,0,77000,0,서울특별시,강서구,마곡동,,,
2020-01-01,6EC05BA9-3C56-DA81-4932-072294E2020E,이지메디컴(x),미설정(기본그룹),,,,방문/전화배달 제휴식당,,,0,93,93,0,0,93,17,29,598100,598100,원,0,0,0,598100,598100,576677,21423,598100,0,서울특별시,서초구,서초동,,,
2020-01-01,A6CA372B-3693-8D44-D85B-D7E0F3E323EC,서울오션아쿠아리움,미설정(기본그룹),,,,방문 제휴식당,,,1458,676,2122,6,6,2134,1688,130,17778530,17778530,원,0,0,0,17778530,17778530,17434037,344493,17778530,0,서울특별시,강남구,삼성동,,,
2020-01-01,60FDD7BF-33C8-1A33-FB7B-3E22B5518440,LS네트웍스,LS,,,,방문 제휴식당,,,1510,58,1566,2,0,1568,1529,170,9865530,9865530,원,0,0,0,9865530,9865530,9726378,139152,9865530,0,서울특별시,용산구,한강로2가,,,
2020-01-01,53C01569-0DE5-6160-9CDD-6D13714CCA37,NH농우바이오,미설정(기본그룹),,,,방문 제휴식당,,,1335,0,1334,1,0,1335,1335,100,8914300,1334,원,0,0,0,1334,8895300,8689801,205499,8895300,0,경기도,수원시 영통구,이의동,,,
2020-01-01,72AFD252-7FCA-846F-1A7F-AC9457BC92C7,361도VFX,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,10,122,132,0,0,132,58,21,1018700,1018700,원,0,0,0,1018700,1018700,994767,23933,1018700,0,서울특별시,강남구,논현동,,,
2020-01-01,DCD36A0C-293C-49E3-8B5F-D49D88B37CB8,태신인팩,미설정(기본그룹),,,,배달식사,,,966,0,957,9,0,966,966,46,4631880,4631880,원,0,0,0,4631880,4631880,4631880,0,4631880,0,서울특별시,금천구,가산동,,,
2020-01-01,4E614A69-DC4E-A713-E03E-61F87BDC8CD8,마켓디자이너스,미설정(기본그룹),,,,방문 제휴식당,,,931,1726,2654,3,0,2657,1419,175,19879630,19879630,원,0,0,0,19879630,19879630,19382845,496785,19879630,0,서울특별시,강남구,역삼동,,,
2020-01-01,FAC48288-A569-46C5-B52A-67A459F86F98,서현회계법인,서현파트너스,,,,방문 제휴식당,,,582,968,1543,7,0,1550,896,127,11649600,11649600,원,0,0,0,11649600,11649600,11387327,262273,11649600,0,서울특별시,강남구,대치동,,,
2020-01-01,E3D80A34-9E94-4E26-A34F-DEF186039090,엠레드클리닉 (X),미설정(기본그룹),,,,전화배달 제휴식당,,,0,6,6,0,0,6,1,6,43000,43000,원,0,0,0,43000,43000,40850,2150,43000,0,서울특별시,강남구,청담동,,,
2020-01-01,EA321FCE-F9E0-6F96-7534-D2C8F25767D2,온라인팜,한미약품,,,,방문/전화배달 제휴식당,,,3,132,135,0,0,135,30,45,906500,906500,원,0,0,0,906500,906500,882204,24296,906500,0,서울특별시,송파구,방이동,,,
2020-01-01,8F840A6A-DFA7-42A0-952B-3B17A8C5BF9E,린데코리아(분당사무실),미설정(기본그룹),,,,방문 제휴식당,,,464,126,589,1,0,590,509,48,4835460,4835460,원,0,0,0,4835460,4835460,4783345,52115,4835460,0,경기도,성남시 분당구,구미동,,,
2020-01-01,8385789E-0F99-47FD-B390-6553ABCF30DE,코스맥스엔비티,미설정(기본그룹),,,,배달식사,,,202,0,171,31,0,202,202,28,878300,878300,원,0,0,0,878300,878300,808036,70264,878300,0,경기도,성남시 분당구,삼평동,,,
2020-01-01,1FED44FD-6753-437F-8827-738C98E553D5,다올저축은행,미설정(기본그룹),,,,전화배달 제휴식당,,,2,36,38,0,0,38,14,21,371300,371300,원,0,0,0,371300,371300,360161,11139,371300,0,서울특별시,강남구,대치동,,,
2020-01-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,방문/전화배달 제휴식당,,,12,2,13,1,0,14,13,11,114200,114200,원,0,0,0,114200,114200,111306,2894,114200,0,서울특별시,강남구,역삼동,,,
2020-01-01,50E1B67C-7453-437B-B8C2-8BA306D57363,한국노인인력개발원,미설정(기본그룹),,,,방문 제휴식당,,,11,125,127,2,7,136,44,40,897200,897200,원,0,0,0,897200,897200,879256,17944,897200,0,경기도,고양시 일산동구,중산동,,,
2020-01-01,886A0C5A-60F6-4A2C-871B-64F6AF593AE0,블랙홀릭,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,1,56,57,0,0,57,16,32,443000,443000,원,0,0,0,443000,443000,429710,13290,443000,0,서울특별시,강서구,마곡동,,,
2020-01-01,27B5C116-F7FF-6838-08D1-54C5021CF4B2,에어부산(캐빈서비스팀),금호아시아나,,,,방문 제휴식당,,,4618,151,4748,15,6,4769,4685,523,33483500,6538,장,0,0,0,6538,33483500,33483500,0,33483500,0,부산광역시,강서구,대저2동,,,
2020-01-01,2AFE1474-DBCD-5923-207A-46F8C468D79F,샌드박스네트워크,미설정(기본그룹),,,,방문 제휴식당,,,1181,2172,3349,2,2,3353,1828,220,27456180,25786610,원,1669570,0,0,27456180,25786610,26692345,763835,27456180,0,서울특별시,용산구,한강로3가,,,
2020-01-01,C7D1C384-55C2-4A30-BA9A-CCFA439C6D66,레저큐,미설정(기본그룹),,,,방문 제휴식당,,,642,383,1025,0,0,1025,774,47,8320520,8320520,원,0,0,0,8320520,8320520,8124037,196483,8320520,0,서울특별시,강남구,역삼동,,,
2020-01-01,6EFE6B43-EA65-491D-AEBD-21E8C6ABDFE0,티비에이치글로벌(X),미설정(기본그룹),,,,방문 제휴식당,,,3113,2409,5519,3,0,5522,3793,248,33191050,33191050,원,0,0,0,33191050,33191050,32534343,656707,33191050,0,서울특별시,강남구,삼성동,,,
2020-01-01,41D8BE62-3C0F-4FBF-8387-7454B1CF18EE,인공지능연구원,미설정(기본그룹),,,,방문 제휴식당,,,320,256,569,7,0,576,403,33,3079100,3079100,원,0,0,0,3079100,3079100,3037125,41975,3079100,0,경기도,성남시 분당구,정자동,,,
2020-01-01,56C1FA0E-C393-4E18-AF87-C910A75C67B2,지엠홀딩스(x),미설정(기본그룹),,,,방문 제휴식당,,,246,313,559,0,0,559,347,39,5110670,5097203,원,13467,0,0,5110670,5097203,4980574,130096,5110670,0,서울특별시,서초구,서초동,,,
2020-01-01,17DBD2C6-516C-47EF-BA26-EDFCFAC93E59,아난티코브,아난티,,,,방문 제휴식당,,,434,0,434,0,0,434,434,35,2971300,2971300,원,0,0,0,2971300,2971300,2890056,81244,2971300,0,서울특별시,강남구,논현동,,,
2020-01-01,BFDDE933-4C27-3B75-549A-276E25C78B8A,SAS코리아,미설정(기본그룹),,,,방문 제휴식당,,,321,951,1272,0,0,1272,617,120,14857410,14857410,원,0,0,0,14857410,14857410,14489754,367656,14857410,0,서울특별시,서초구,서초동,,,
2020-01-01,E53BBC8A-991A-8135-8959-CC6E8C19D6B4,삼우씨엠건축사사무소,미설정(기본그룹),,,,방문 제휴식당,,,1446,1283,2712,9,8,2729,1804,235,22643800,22643800,원,0,0,0,22643800,22643800,22249417,394383,22643800,0,서울특별시,송파구,잠실동,,,
2020-01-01,D01C1B2E-9A95-4D95-9912-B9048FE0FED8,텐마인즈,텐마인즈,,,,방문 제휴식당,,,374,446,820,0,0,820,479,62,7279900,7279900,원,0,0,0,7279900,7279900,7167598,112302,7279900,0,서울특별시,강남구,논현동,,,
2020-01-01,B151F9E6-1673-4A0A-88EF-45C59CADE4B9,매니페스토디자인랩,미설정(기본그룹),,,,방문 제휴식당,,,114,203,317,0,0,317,177,23,2426050,2426050,원,0,0,0,2426050,2426050,2338322,87728,2426050,0,서울특별시,강남구,논현동,,,
2020-01-01,5D755116-53CF-4EC5-B97E-EF2B8C874095,크몽(x),미설정(기본그룹),,,,방문 제휴식당,,,288,989,1277,0,0,1277,597,82,12134870,12134870,원,0,0,0,12134870,12134870,11809338,325532,12134870,0,서울특별시,서초구,서초동,,,
2020-01-01,7E3663CB-0BC0-4EC3-B651-3A3C1ADF7D2E,씨제스걸리버스튜디오(x),미설정(기본그룹),,,,방문 제휴식당,,,394,729,1123,0,0,1123,575,57,7536970,7536970,원,0,0,0,7536970,7536970,7536970,0,7536970,0,경기도,고양시 일산서구,대화동,,,
2020-01-01,76CDDFBC-848C-4209-A569-61709F427E06,에스에스뉴테크 마곡연구소,미설정(기본그룹),,,,방문 제휴식당,,,253,521,774,0,0,774,448,37,6002100,6002100,원,0,0,0,6002100,6002100,5869917,132183,6002100,0,서울특별시,강서구,마곡동,,,
2020-01-01,7F5F8154-BCF9-4E76-B038-C82F8F4B7C93,옵티시스,미설정(기본그룹),,,,방문 제휴식당,,,111,582,693,0,0,693,265,32,5386800,5386800,원,0,0,0,5386800,5386800,5319906,66894,5386800,0,경기도,성남시 수정구,신흥동,,,
2020-01-01,B924013A-56F9-4F32-855F-4962C2394A12,누리미디어,미설정(기본그룹),,,,방문 제휴식당,,,258,2,259,1,0,260,259,36,457650,457650,원,0,0,0,457650,457650,457650,0,457650,0,서울특별시,마포구,동교동,,,
2020-01-01,28D75122-CE9E-461F-8D5D-9544C5DD1ADD,CLO Virtual Fashion Inc.,미설정(기본그룹),,,,방문 제휴식당,,,326,14,339,1,0,340,333,66,1075850,1075850,원,0,0,0,1075850,1075850,1075850,0,1075850,0,서울특별시,강남구,논현동,,,
2020-01-01,5E76E5B7-CCB3-35A6-1E94-1E0B44F5A263,퓨젠바이오,미설정(기본그룹),,,,방문 제휴식당,,,21,0,21,0,0,21,21,5,415500,415500,원,0,0,0,415500,415500,415500,0,415500,0,경기도,용인시 수지구,상현동,,,
2020-01-01,DC451D7B-5FC7-4627-95D1-0028599A3080,위시드,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,12,4,16,0,0,16,14,8,116400,116400,원,0,0,0,116400,116400,115236,1164,116400,0,서울특별시,서초구,잠원동,,,
2020-01-01,EF90AA3F-C401-4FFA-BD33-1198013DAE70,고려리비죤,미설정(기본그룹),,,,방문 제휴식당,,,478,147,602,0,23,625,518,38,619,619,장,0,0,0,619,3714000,619,3713381,3714000,0,울산광역시,울주군,두서면,,,
2020-01-01,111DF5C6-2DAE-44D6-A7E9-FCA90D318636,월급날,미설정(기본그룹),,,,방문 제휴식당,,,133,63,196,0,0,196,152,15,1771600,1771600,원,0,0,0,1771600,1771600,1731088,40512,1771600,0,서울특별시,중구,을지로1가,,,
2020-01-01,DA91D1B2-AD03-423C-845D-E1FE3CF94A05,콘텐츠퍼스트(x),미설정(기본그룹),,,,방문 제휴식당,,,165,129,293,1,0,294,198,21,3098190,3098190,원,0,0,0,3098190,3098190,3036214,61976,3098190,0,서울특별시,강남구,역삼동,,,
2020-01-01,701BC3C4-27C4-078C-8260-03BC64A7136F,디어센틱(x),미설정(기본그룹),,,,방문 제휴식당,,,4,260,264,0,0,264,51,15,1927200,1925600,원,1600,0,0,1927200,1925600,1916049,11151,1927200,0,서울특별시,강남구,신사동,,,
2020-01-01,E77C513D-AA78-4E2D-8A83-4263715627D4,랭크웨이브,미설정(기본그룹),,,,방문 제휴식당,,,14,0,14,0,0,14,14,5,135110,135110,원,0,0,0,135110,135110,132467,2643,135110,0,서울특별시,강남구,삼성동,,,
2020-01-01,706C09DA-E5B3-F0C6-4493-5DDB2B40EC55,사단법인 온율,율촌,,,,방문 제휴식당,,,39,0,39,0,0,39,39,6,321200,321200,원,0,0,0,321200,321200,314810,6390,321200,0,서울특별시,강남구,삼성동,,,
2020-01-01,78A43BE4-7F69-4A32-AF54-6D49CCD79694,에어부산(인천지점),금호아시아나,,,,방문 제휴식당,,,40,0,39,1,0,40,40,4,474000,79,장,0,0,0,79,474000,474000,0,474000,0,인천광역시,중구,운서동,,,
2020-01-01,EF8DC2CD-D445-427F-A310-F482F307FAC7,대건엠에스,미설정(기본그룹),,,,방문 제휴식당,,,10,27,37,0,0,37,21,3,281000,281000,원,0,0,0,281000,281000,275512,5488,281000,0,서울특별시,성동구,성수동1가,,,
2020-01-01,D70A9A6F-4928-44FF-4F8A-6EE56C3E2A4E,키위플러스,미설정(기본그룹),,,,배달식사,,,23,0,21,2,0,23,23,5,108500,108500,원,0,0,0,108500,108500,99820,8680,108500,0,서울특별시,영등포구,여의도동,,,
2020-01-01,E7466888-E317-45DC-A961-32EEA160F1D8,씨제이이엔엠(동대문),CJ,,,,방문/전화배달 제휴식당,,,5,0,5,0,0,5,5,5,50000,50000,원,0,0,0,50000,50000,48500,1500,50000,0,서울특별시,중구,쌍림동,,,
2020-01-01,7AB840B8-AB89-9E10-1BED-E1041DCE1644,한국공항,공항,,,,전화배달 제휴식당,,,2,3,5,0,0,5,3,5,44000,8,장,0,0,0,8,44000,44000,0,44000,0,서울특별시,강서구,방화동,,,
2020-01-01,265EB415-20B1-42FB-8CEC-888918CB6022,한국글로벌널리지,지케이코리아,,,,방문/전화배달 제휴식당,,,3,0,3,0,0,3,3,3,26000,26000,원,0,0,0,26000,26000,25610,390,26000,0,서울특별시,강남구,역삼동,,,
2020-01-01,DB62FE2F-EEC8-4910-8EBB-BD110B9E14CD,AK홀딩스,애경,,,,방문 제휴식당,,,133,5,138,0,0,138,135,19,2224270,2224270,원,0,0,0,2224270,2224270,2188173,36097,2224270,0,서울특별시,마포구,동교동,,,
2020-01-01,1F538A2E-5E12-48F2-B240-77466E63DF53,코리아경제티비,미설정(기본그룹),,,,POS(KFC),,,0,5,5,0,0,5,1,5,45000,45000,원,0,0,0,45000,45000,43515,1485,45000,0,서울특별시,강남구,청담동,,,
2020-01-01,4691522D-CA09-850B-F5F7-403912988CC5,빗썸서비스,비티씨,,,,POS(touchb),,,1,2,3,0,0,3,2,3,24500,24500,원,0,0,0,24500,24500,23765,735,24500,0,서울특별시,강남구,역삼동,,,
2020-01-01,B37F18FD-A747-4E5B-B761-69DA9CD09156,아키드로우,미설정(기본그룹),,,,방문 제휴식당,,,1,3,4,0,0,4,2,4,40000,40000,원,0,0,0,40000,40000,39100,900,40000,0,서울특별시,서울특별시,강남구,,,
2020-01-01,DC2E0408-11C2-4CEF-B73A-1D890E93EF0B,test_벤다스,현대벤디스,,,,방문 제휴식당,,,6,0,6,0,0,6,6,1,6000,6000,원,0,0,0,6000,6000,6000,0,6000,0,,,,,,
2020-01-01,FFE70238-5327-4B16-8AB3-679A7E169CE2,다노,미설정(기본그룹),,,,방문 제휴식당,,,1,0,1,0,0,1,1,1,8000,0,원,8000,0,0,8000,0,8000,0,8000,0,서울특별시,마포구,염리동,,,
2020-01-01,0300B12D-2EC5-458D-81E0-BD813BE445E5,SK하이닉스,SK,,,,POS(KFC),,,118,0,118,0,0,118,118,90,767000,767000,원,0,0,0,767000,767000,743990,23010,767000,0,경기도,성남시 분당구,정자동,,,
2020-01-01,9277F59D-9AE1-4FFC-89B0-01CA98E2DCA0,SPOTV,SPOTV,,,,방문 제휴식당,,,472,356,828,0,0,828,589,203,5617700,5556800,원,0,0,0,5556800,5617700,5575660,42040,5617700,0,서울특별시,마포구,상암동,,,
2020-01-01,7F4CC785-7F3F-4EFE-BB2A-3B59C89BE0DC,마이리얼트립,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,96,35,131,0,0,131,105,73,934700,934700,원,0,0,0,934700,934700,913843,20857,934700,0,서울특별시,서초구,서초동,,,
2020-01-01,6EFE6B43-EA65-491D-AEBD-21E8C6ABDFE0,티비에이치글로벌(X),미설정(기본그룹),,,,배달식사,,,542,0,364,178,0,542,542,56,1734500,1734500,원,0,0,0,1734500,1734500,1595740,138760,1734500,0,서울특별시,강남구,삼성동,,,
2020-01-01,BD20BB42-8B81-4665-A7A7-7ED3AC7E95E7,아난티,아난티,,,,방문/전화배달 제휴식당,,,257,0,257,0,0,257,257,70,1773000,1773000,원,0,0,0,1773000,1773000,1714490,58510,1773000,0,서울특별시,강남구,논현동,,,
2020-01-01,E8E11221-3F57-4D1C-85C1-5F4DFE2B2223,모히또게임즈,미설정(기본그룹),,,,방문 제휴식당,,,171,0,171,0,0,171,171,42,1295200,1295100,원,100,0,0,1295200,1295100,1257751,37449,1295200,0,경기도,성남시 분당구,삼평동,,,
2020-01-01,DE9B8868-85C2-4527-9E3E-CBF1BF4FA950,한국산업은행,한국산업은행,,,,방문/전화배달 제휴식당,,,84,183,251,8,8,267,165,110,4413600,4413600,원,0,0,0,4413600,4413600,4347349,66251,4413600,0,서울특별시,영등포구,여의도동,,,
2020-01-01,2F52A484-CD35-4CB5-8A48-E7FABE43B655,야놀자,야놀자,,,,방문 제휴식당,,,7700,5382,13066,12,4,13082,9218,673,108428320,108428320,원,0,0,0,108428320,108428320,105908408,2519912,108428320,0,서울특별시,강남구,대치동,,,
2020-01-01,ACAC6205-016C-13A4-AC1D-0268F6CE6374,진에어,진에어,,,,구내식당,,,912,0,912,0,0,912,912,126,4104000,912,장,0,0,0,912,4104000,4104000,0,4104000,0,,,,,,
2020-01-01,D51241E3-0D98-8394-67CE-6DA3FAC507E9,현대오일뱅크,HD현대,,,,방문 제휴식당,,,1408,4,1402,0,10,1412,1410,255,8991000,8991000,원,0,0,0,8991000,8991000,8976170,14830,8991000,0,서울특별시,중구,남대문로5가,,,
2020-01-01,31948E89-1174-ADC9-182A-2514F574422A,코마스인터렉티브,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,25,0,25,0,0,25,25,18,233800,233800,원,0,0,0,233800,233800,227413,6387,233800,0,서울특별시,서초구,방배동,,,
2020-01-01,57F7424E-2F21-9329-8E64-C11C1B3CDAE0,콤텍시스템,콤텍시스템,,,,방문 제휴식당,,,334,0,278,2,54,334,334,87,1810000,1810000,원,0,0,0,1810000,1810000,1773800,36200,1810000,0,서울특별시,영등포구,대림3동,,,
2020-01-01,B27534E8-818C-EA42-E615-F9DB18FC53F9,삼덕회계법인,미설정(기본그룹),,,,방문 제휴식당,,,2687,756,3439,4,0,3443,2917,283,35640280,35640280,원,0,0,0,35640280,35640280,34856807,783473,35640280,0,서울특별시,종로구,견지동,,,
2020-01-01,38D36C12-14A3-EC68-42B7-E5D9326929A5,에어부산(김해본사),금호아시아나,,,,구내식당,,,5673,0,5673,0,0,5673,5673,217,26057000,5673,장,0,0,0,5673,26057000,26057000,0,26057000,0,부산광역시,부산광역시,강서구,,,
2020-01-01,FCC800DA-DB6C-4AF7-A9CD-2B7AC34937FE,유니에스,미설정(기본그룹),,,,방문 제휴식당,,,315,0,314,1,0,315,315,106,9074500,2031,장,0,0,0,2031,9074500,9074500,0,9074500,0,인천광역시,중구,운서동,,,
2020-01-01,CDD3EB73-4BD3-493E-BD08-A618DBDA6AD1,수성엔지니어링,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,315,0,315,0,0,315,315,128,2045800,2045800,원,0,0,0,2045800,2045800,1984426,61374,2045800,0,서울특별시,송파구,문정동,,,
2020-01-01,42312D70-90F6-C310-7CD3-53AEBFA05E8F,루비큐브,미설정(기본그룹),,,,POS(KFC),,,15,20,35,0,0,35,22,24,312900,312900,원,0,0,0,312900,312900,303513,9387,312900,0,경기도,성남시 분당구,정자동,,,
2020-01-01,B068366F-5EB8-1C7E-E79C-D438C8E32F9D,현대벤디스,현대벤디스,,,,방문/전화배달 제휴식당,,,5,51,56,0,0,56,18,31,562000,562000,원,0,0,0,562000,562000,545140,16860,562000,0,서울특별시,강남구,삼성동,,,
2020-01-01,72AFD252-7FCA-846F-1A7F-AC9457BC92C7,361도VFX,미설정(기본그룹),,,,방문 제휴식당,,,8,140,148,0,0,148,59,20,1149300,1149300,원,0,0,0,1149300,1149300,1125767,23533,1149300,0,서울특별시,강남구,논현동,,,
2020-01-01,63D20C22-7B38-490C-9B29-FBD331BB07BB,현대자동차,현대자동차그룹,,,,방문/전화배달 제휴식당,,,15,0,15,0,0,15,15,14,106500,106500,원,0,0,0,106500,106500,104755,1745,106500,0,서울특별시,서초구,양재동,,,
2020-01-01,E7C13AD0-8C4B-3472-76D9-19E2CD8CA1A4,진에어본사_마곡,진에어,,,,기타,,,1294,0,1274,0,20,1294,1294,136,10408200,1826,장,0,0,0,1826,10408200,10408200,0,10408200,0,서울특별시,강서구,마곡동,,,
2020-01-01,FCC800DA-DB6C-4AF7-A9CD-2B7AC34937FE,유니에스,미설정(기본그룹),,,,구내식당,,,1674,0,1674,0,0,1674,1674,110,8130800,1674,장,0,0,0,1674,8130800,8130800,0,8130800,0,인천광역시,중구,운서동,,,
2020-01-01,F1BFD474-EC2A-2FFB-B17C-030A9C22822F,한컴,한컴,,,,방문 제휴식당,,,55,118,173,0,0,173,94,48,4476000,4476000,원,0,0,0,4476000,4476000,4397306,78694,4476000,0,서울특별시,강남구,논현동,,,
2020-01-01,C5E58C7C-6932-96F5-12F9-5AB73C45BB3A,성도이엔지,미설정(기본그룹),,,,방문 제휴식당,,,150,1297,1447,0,0,1447,463,99,9949300,9949300,원,0,0,0,9949300,9949300,9790371,158929,9949300,0,서울특별시,강남구,삼성동,,,
2020-01-01,35558ADD-2CFF-4977-85CA-83B314742ACC,블랭크,미설정(기본그룹),,,,방문 제휴식당,,,604,3495,4078,13,8,4099,1669,226,30225500,30225500,원,0,0,0,30225500,30225500,29623089,602411,30225500,0,서울특별시,강남구,역삼동,,,
2020-01-01,B151F9E6-1673-4A0A-88EF-45C59CADE4B9,매니페스토디자인랩,미설정(기본그룹),,,,방문/전화배달 제휴식당,,,1,34,35,0,0,35,9,10,277400,277400,원,0,0,0,277400,277400,269078,8322,277400,0,서울특별시,강남구,논현동,,,
2020-01-01,B5CB44F0-2C06-24B9-36CF-7E1FBE95BEA8,모두스테이,모두스테이,,,,방문 제휴식당,,,697,236,931,2,0,933,774,56,6634350,6634350,원,0,0,0,6634350,6634350,6501867,132483,6634350,0,서울특별시,중구,을지로3가,,,
2020-01-01,B8BA5FD7-A33D-48B8-9FB2-3194FFBA2077,창소프트아이앤아이,창소프트,,,,방문/전화배달 제휴식당,,,10,8,18,0,0,18,12,12,171500,171500,원,0,0,0,171500,171500,166885,4615,171500,0,서울특별시,강남구,삼성동,,,
2020-01-01,B19645A7-6079-964D-4434-91011A0FDF1E,공간종합건축사사무소,미설정(기본그룹),,,,방문 제휴식당,,,19,128,147,0,0,147,55,48,874000,874000,원,0,0,0,874000,874000,874000,0,874000,0,서울특별시,중구,필동2가,,,
